No.,Airlines,Tweet_Text,created,Twitter_screenname,Followers,id,location
8242,AirIndia,"RT @ECIU_UK: Indian #coal production hits record levels in extreme heatwave

Power cuts during extreme heatwave, a sign of #GlobalWarming,…",2022-05-05 15:49:22+00:00,Lile_sosanna,684,1.52E+18,Ireland
8243,AirIndia,RT @annamalai_k: India has actively supported the Jaffna International Airport in Palaly. A soft loan of 300 M Srilankan Rupee was given by…,2022-05-05 15:45:55+00:00,Sathish49571179,71,1.52E+18,"Madurai South,India "
8244,AirIndia,"@RNTata2000 @airindiain Horrible experience travelling from Del to Toronto The seat was broken it was bending to the left. After sending 10 emails no complaint No# was given, flight attendants accepted that the seat is broken. Its caused me back pain but ",2022-05-05 15:45:42+00:00,Kaushal_shar,15,1.52E+18,
8245,AirIndia,"Rs 20,000 spent and chasing Air India for 5 months on emails to get a pittance of Rs 1720 as refund on refundable tickets.I feel totally sick by how easily can we be cheated and duped by Maharaja who is changing colours.@RNTata2000 @airindiain @PMOIndia @DGCAIndia @JM_Scindia",2022-05-05 15:44:26+00:00,KackerMonika,1,1.52E+18,
8246,AirIndia,"Gadkari Suggests Usage Of #Hydrogen Fuel To Reduce Dependency On Imported Petroleum Products | Mint 

Air Planes should use this.
https://t.co/FtHU3p3L0b",2022-05-05 15:41:29+00:00,Ketul8Parmar,1122,1.52E+18,Mars 
8247,AirIndia,"RT @manojsinha_: Highlighted the success stories, and voiced invaluable suggestions and insights received from citizens in the monthly “Awa…",2022-05-05 15:40:26+00:00,Mohdhus15327859,0,1.52E+18,
8248,AirIndia,"@patcummins30 Streetfood behind air india building.  U just cant go wrong there. Bhelpuri, pani puri….the list goes on",2022-05-05 15:38:33+00:00,nayakar,188,1.52E+18,"Chennai, India"
8249,AirIndia,"RT @news18dotcom: A native of Karnal, Haryana, Vineet Kumar has secured an All India Rank 1 in UPSC engineering service exam (ESE) 2021 and…",2022-05-05 15:32:05+00:00,ACHATTARAJ3,0,1.52E+18,
8250,AirIndia,"RT @JustinJ0905: @airindiain @TataCompanies @MoCA_India 
@JM_Scindia
When even a nail clipper is percieved as a deadly weapon in flights, h…",2022-05-05 15:30:35+00:00,JustinJ0905,0,1.52E+18,
8251,AirIndia,"RT @livemint: This comes a day after a study by the Centre for Cellular and Molecular Biology (CCMB), Hyderabad and IMTech, Chandigarh conf…",2022-05-05 15:30:01+00:00,alberto_roman83,432,1.52E+18,Chimborazo 
8252,AirIndia,Can coronavirus particles in air infect humans? New study confirms airborne transmission - Economic Times #news #headlines #india #IndiaNews https://t.co/VLy0YSH8Ra,2022-05-05 15:27:47+00:00,sosleafy,29,1.52E+18,World
8253,AirIndia,Air Tight is on demo at Absolute Phase Exclusive India Distributor https://t.co/Zz0IE0e6z8,2022-05-05 15:26:54+00:00,Absolutephase,682,1.52E+18,"Bangalore, India"
8254,AirIndia,"@DrRohanKrishna3 @IMAIndiaOrg @FAIMA_INDIA_ It's easy to wake a sleeping person, but what if pretending to be asleep. Its time to bring the whole media attention to us . we know what news will be on air quick.
Thali should be banged by Drs in street and c",2022-05-05 15:26:21+00:00,DeviantBohemian,3,1.52E+18,
8255,AirIndia,"We think our wheelhouse is going to be from the metro cities to tier2 cities. We are in the process of discussing with the individual airports as well as the AAI, trying to finalise which airports have space for us as far as slots, parking bays and other..
https://t.co/FLvX06tnvc",2022-05-05 15:25:20+00:00,CJBAirportNews,788,1.52E+18,
8256,AirIndia,"@airindiain @TaniaSachdev Thanks to Air India &amp; Alliance Air,
Congratulations for 11th month anniversary  for my refund case.
Hope I'll get the refund before 1st birthday of the case",2022-05-05 15:23:25+00:00,skumara1145,3,1.52E+18,
8257,AirIndia,"RT @Anuj15129718: @SaketGokhale Do you think Sale of Air India was a clean deal ? SpiceJet was invited for formality, long before the offic…",2022-05-05 15:22:24+00:00,leonardodavarma,31,1.52E+18,New Delhi 
8258,AirIndia,". Hello @RNTata2000 sir, we wanted to report an issue with recent poor customer experience while traveling on Vistara and Air India for international travel. Thank you and hope you can improve the quality of both airlines over time.",2022-05-05 15:18:40+00:00,adityashah2011,16,1.52E+18,
8259,AirIndia,"@DrSJaishankar @MoCA_GoI 
 @AAI_Official @airindiain @ksagaca

Dear air india
This is how you provide Maharaj service 22 prilgrims miss  flight AI1966 on 4 may 2022 due to rush at Jeddah airport since almost two day there is no help from any authority . N",2022-05-05 15:16:25+00:00,9eebc55678744d7,9,1.52E+18,
8260,AirIndia,"#Kerala's ruling CPI-M (@cpimspeak) cleared the air over its May 31 #Thrikkakara Assembly bypoll candidate but sprung a suprise by selecting interventional cardiologist Joe Joseph. 

FTV INDIA https://t.co/twhpQTRFbV",2022-05-05 15:14:23+00:00,BANIBRATADATT1,95,1.52E+18,भारत/INDIA 
8261,AirIndia,RT @JassiSodhi24: I was live on air today evening on News India to discuss the arrest of 4 terrorists in Karnal. My appearance in the video…,2022-05-05 15:12:21+00:00,allindiatweet,163,1.52E+18,India
8262,AirIndia,"I am continuously trying to coordinate with Air India staff Mr. Imran at Lucknow Airport on +91 89310-42516 (number provided by him) who assured me that bag will be found in 1-2 days but it’s been 4 days now and the bag is not even traced, moreover their support is worst too.",2022-05-05 15:06:50+00:00,AshishK39947604,2,1.52E+18,
8263,AirIndia,"We traveled to Lucknow from delhi on 01 May by AI434, Air India flight and had carried 4 check in baggages in which one was infant bag.
When we reached Lucknow we found that infant bag was missing. This bag carries all baby foods along with milk. 
She doesn’t eat Indian food.",2022-05-05 15:06:49+00:00,AshishK39947604,2,1.52E+18,
8264,AirIndia,"Worst service of Air India..
Me and my family have travelled from Tokyo to India on 22 April.. I have 11 months baby, she was born in Japan and has traveled to India for the first time. https://t.co/bjAOwh0M7x",2022-05-05 15:06:48+00:00,AshishK39947604,2,1.52E+18,
8265,AirIndia,"@styris867 @cbic_india @Rajeev_GoI Hi Ashutosh , i this air cargo or sea cargo. And which port ?",2022-05-05 15:02:00+00:00,rahulmatai,177,1.52E+18,
8266,AirIndia,"RT @SongsOfChinar: Dear 'Nothing Happened Here' from across,
Been 11 years since, US did nothing in Abbottabad, India twice did nothing thr…",2022-05-05 15:00:56+00:00,RahulVerma1971,116,1.52E+18,
8267,AirIndia,We’re en route to a cleaner future. 🌎🚐 Check out how #FedExCares is teaming up with @WorldResources to transform India’s public bus system to make transportation more sustainable and protect air quality: https://t.co/TBlURdf66x #TeamFedEx https://t.co/vHEil3mkif,2022-05-05 14:52:01+00:00,oconnorshane,33145,1.52E+18,"Memphis, Tennessee, USA"
8268,AirIndia,Shehzad Ji calling out the fakery and the bigotry of India Today anchor Preeti Choudhary on air who was drawing a mindless comparisons between a 7 year old patriotic Indian kid with 51 year old kid! Great job again Shehzad Ji 🙏👏🇮🇳 @PreetiChoudhry @kunalkamra88 @Shehzad_Ind https://t.co/lwk9uEFU5l,2022-05-05 14:48:10+00:00,truthseeeeekerr,220,1.52E+18,
8269,AirIndia,"Only 12% of India’s 1.4 billion citizens have access to air conditioning. 

Agar aap un mein se ek ho to prabhu ko thanks bolna .",2022-05-05 14:47:24+00:00,punilmakim07,282,1.52E+18,"Mumbai, India"
8270,AirIndia,@rishabhkaul More air for people who stay in India 😊 people have migrated for ages now. European countries want a bigger population and we don’t. So win-win,2022-05-05 14:47:10+00:00,surajmadhu1,33,1.52E+18,"Bengaluru, India"
8271,AirIndia,"RT @airnewsalerts: In #Spotlight today, A discussion on “The Outcome of Prime Minister’s Tri-nation Tour To Germany, Denmark &amp; France"" at 0…",2022-05-05 14:45:04+00:00,Yashwanth_108,401,1.52E+18,Bharat
8272,AirIndia,@RahulGandhi Lic will become 2nd paytm stay away like Modi is doing with air India &amp; other loses making companies,2022-05-05 14:34:39+00:00,Iambhartiya66,0,1.52E+18,
8273,AirIndia,"@GBudhau @StatistBengali Adani has never really been a massive employment generator, some stats were presented as to how few he employs in India when he made astounding claims of employment generation in WB. He manages utilities like air &amp; sea ports, ",2022-05-05 14:32:39+00:00,sarkar_swati,44065,1.52E+18,
8274,AirIndia,"@laluprasadrjd RJD leader Lalu Prasad Yadav was extremely displeased with Tejaswi’s decision of marrying Christian bahu Rachel.

Lalu Yadav and the rest of the family members reportedly dissented .

https://t.co/ioQGljvqzn",2022-05-05 14:29:15+00:00,gdmukherjee,285,1.52E+18,"INDIA , PLANET EARTH "
8275,AirIndia,"RJD leader Lalu Prasad Yadav was extremely displeased with Tejaswi’s decision of marrying Christian bahu Rachel.

Lalu Yadav and the rest of the family members reportedly dissented .

https://t.co/ioQGljvqzn https://t.co/EYlzbh9o5o",2022-05-05 14:29:02+00:00,gdmukherjee,285,1.52E+18,"INDIA , PLANET EARTH "
8276,AirIndia,"Presenting today's #CorpIndiaSpotlight 

#News #BreakingNews #AdaniPower #GautamAdani #swiggy @larsentoubro @centralbank_in @AdaniOnline @aksardana @swiggy_in @garuda_india @air_skye @Vintosh @BizzoApp @NTT_GlobalDC @ICICIBank https://t.co/zqiXISfNil",2022-05-05 14:27:11+00:00,CorpIndiaNews1,22,1.52E+18,India
8277,AirIndia,"@ParisAeroport I am gonna travel to Toronto from Delhi on 8th of May via Air India and I have a layover at Paris Airport of approx 3 hours. So, would I require the Transit visa? Kindly confirm this on priority as I have my flight day after tomorrow.",2022-05-05 14:26:05+00:00,SajalJa91418395,5,1.52E+18,
8278,AirIndia,@airindiain Can someone at Air India please help me get my missing item back?,2022-05-05 14:24:50+00:00,rgobertfilms,3,1.52E+18,
8279,AirIndia,Just posted a photo @ Air India Airlines https://t.co/3uiqoLn87y,2022-05-05 14:23:57+00:00,SACHINJAGGI16,0,1.52E+18,
8280,AirIndia,"@HamidMirPAK @CNN Nobody should dareto give Air Spaces to USA to attack Afghanistan from our soil.Secondly, Government should clear his stance pertaining to CPEC and friendship with China, Thirdly Government should buy 30% cheaper oil,gas and Wheat from R",2022-05-05 14:21:12+00:00,naseem_bhutta,37,1.52E+18,
8281,AirIndia,@VinayDokania @RahulGandhi So that LIC doesn't turns out to be another Air India.,2022-05-05 14:20:38+00:00,Vishal16232496,13,1.52E+18,India
8282,AirIndia,"RT @TimesNow: #JailIndiaHaters 

I don't care if BJP says, ""Because we were in coalition with SAD, we celebrated Bhindranwale's birthday"".…",2022-05-05 14:20:15+00:00,Meenakshi_shn,1772,1.52E+18,India
8283,AirIndia,"Before PM Modi's visit, French company Naval Group said it is unable to participate in India domestically built submarine project to conditions mentioned in the request for proposal related to air independent propulsion system.https://t.co/9UC39vvKh8",2022-05-05 14:19:16+00:00,SCS_news,25091,1.52E+18,"Berlin, Germany"
8284,AirIndia,"@daffodils100009 Primarily government health care system in India squanders money as it is designed to react to emergencies without infrastructure. Might as well associate it with dim or no lights, radio frequency exposure and toxic air, of course there a",2022-05-05 14:17:17+00:00,vkjha62,5219,1.52E+18,
8285,AirIndia,"RT @YashGai47950014: Government should be ashamed that.. India is hotter than Death valley and Sahara desert. Our air is poision, food is a…",2022-05-05 14:17:12+00:00,urshittyhusband,87,1.52E+18,they/them
8286,AirIndia,"Raksha Mantri @rajnathsingh exhorts Indian Air Force to become Aerospace Force &amp; be ready to protect the country from ever-evolving threats

Raksha Mantri says Integration of Armed Forces will enhance combined capability &amp; efficiency 

Read here: https://t.co/hW8q5KxFnw",2022-05-05 14:15:57+00:00,PIB_India,2614621,1.52E+18,New Delhi
8287,AirIndia,Thank you @tatatrusts @RNTata2000  for maintaining the tradition of complimentary food in Air India flights. @airindiain https://t.co/VdSbSCaFsK,2022-05-05 14:15:30+00:00,Kann51033552,9,1.52E+18,
8288,AirIndia,BHATTACHARJEE SHYAMAL: Why Did The Government Of India sell the Air-India... https://t.co/LEOpbXc9Is,2022-05-05 14:13:02+00:00,NewsShakes,69,1.52E+18,Nagpur 
8289,AirIndia,"@DrSJaishankar-Mother in Hospital After Broken Hip, Urgent Surgery Required. Cannot afford Surgery here in UAE as very expensive and Air India says 7 days for procedure and Emirates charging 35000 AED.Are the rules to help people in distress or trouble th",2022-05-05 14:10:38+00:00,sydhesh,60,1.52E+18,Ras Al Khaimah
8290,AirIndia,"@airindiain @airindiain I am chasing Air India from last 4 days. However, no one is bothered to reply. Today, I contacted Air India customer care and they confirmed me that there is nothing wrong with the booking. @NCHANDRASEKARAN @TataCompanies @TCS #Air",2022-05-05 14:09:53+00:00,bhutani_happy,31,1.52E+18,
8291,AirIndia,"""Outdoor air being as foul as it is in many places in India, there is a misguided impression that indoor air is better. Poor air circulation indoors increases the concentration of harmful particulate matter &amp; can help transmit airborne diseases""

Great article on indoor air https://t.co/VgQQUYQ5tV",2022-05-05 14:09:27+00:00,rituraj_prht,259,1.52E+18,India
8292,AirIndia,"RT @ragways: @EliotJacobson Pls dont sensationalize by quoting surface temp instead of air temp. Based on an article, when Death Valley air…",2022-05-05 14:07:59+00:00,Freedomrequ,38,1.52E+18,
8293,AirIndia,RT @EPIC_India: @EPIC_India is pleased to announce and welcome Christa Hasenkopf (@sciencerely) as the new Director of #AQLI (@UChiAir). Ha…,2022-05-05 14:02:15+00:00,bamne_shridhar,1916,1.52E+18,
8294,AirIndia,"Unfortunately Oil is an actual material. DATA is just thin air which can go bust any day.
Natural resources is India's Achelis heels. https://t.co/CvCBOZpTw7",2022-05-05 14:00:39+00:00,draavidagundan,1466,1.52E+18,"சாலுக்கிய நாடு, பாரதப் பேரரசு"
8295,AirIndia,"RT @aaivjaairport: *For Kind Information Please* 
Updates on International Flight Operations 
05-05-2022 
Air India Express
Flight No: IX 5…",2022-05-05 14:00:32+00:00,AAIRHQSR,1466,1.52E+18,"Chennai, India"
8296,AirIndia,"RT @SWComd_IA: Successful firing of #Akashmissile conducted by Air Defence Warriors of #SaptaShaktiCommand at PFFR 
Simultaneous engagement…",2022-05-05 13:59:02+00:00,Surendr77226842,4,1.52E+18,
8297,AirIndia,"Switch on the coolest vibes with our Summer Binge Fest! Bring home a BPL Air Conditioner with 5ightech Filtration for a powerful combination of five special filters that will keep your home cool, calm, and germ-free.

#BPL #BPLIndia #HappyLittleThings #AC https://t.co/Hen4GCFFOT",2022-05-05 13:55:56+00:00,BPL_India,1613,1.52E+18,"Bengaluru, India"
8298,AirIndia,"@EliotJacobson The average summer temperature in N.India for the last 50 yrs is 40 to 43 degrees. The highest is recorded in Guntur, Andhra at 52 degrees ( air temp), and the average is around 46 for last 50 yrs). So, I would suggest you revector your dat",2022-05-05 13:54:44+00:00,ragways,727,1.52E+18,
8299,AirIndia,"Government should be ashamed that.. India is hotter than Death valley and Sahara desert. Our air is poision, food is adulterated and now this roasting heat. Climate change is real. What more will it take for Indians to wake up. @narendramodi ban firecrackers, regulate companies.",2022-05-05 13:53:31+00:00,YashGai47950014,1,1.52E+18,India
8300,AirIndia,@airindiain Already 2 days have passed but no one has contacted me yet. I don't think air india has that many happy customers that they can afford to loose some more?,2022-05-05 13:52:56+00:00,GreatIndiaFrevr,17,1.52E+18,india
8301,AirIndia,"@EliotJacobson Pls dont sensationalize by quoting surface temp instead of air temp. Based on an article, when Death Valley air temp was 56.7 degree C, the surface temp was 80.7 deg C. Which means 

60 deg C surface temp = ~40 deg air temperature

40 deg C",2022-05-05 13:51:38+00:00,ragways,727,1.52E+18,
8302,AirIndia,"@JeffBezos Dear Jeff,you are one of the influencing person on the planet. Amazon India is losing is edge and trust, can you save it?
A simple/good case study is:ORDER 402-5515481-1290758
order on 17-Apr hanging in the air, neither delvr`d nor cancelled.10",2022-05-05 13:51:00+00:00,satishnaidugn,0,1.52E+18,
8303,AirIndia,@Carrionflower1 The ignition source for one of the fires was the lighting of brush on fire by the federal agency for a prescribed burn.  Foreign diplomatic relations with China and India to reduce massive emissions would help to reduce gases in the air an,2022-05-05 13:50:42+00:00,alexisjohnsonnm,1320,1.52E+18,"Santa Fe, NM"
8304,AirIndia,@airindiain if airindia does not want to pay for the damages why waste the time and then make us go in circles. Shame on the new culture of Air India @RNTata2000,2022-05-05 13:50:33+00:00,YossufZara,18,1.52E+18,"Montana, USA"
8305,AirIndia,"@airindiain our luggage was damaged by poor handling on our flight from b,lord to Delhi. We reported at Delhi and were told very shortly the replacement or repair would be done. I get a mail from Air India asking me to submit the original bill of the purc",2022-05-05 13:49:22+00:00,YossufZara,18,1.52E+18,"Montana, USA"
